question_id,mode,material_id,floor_number,difficulty,variant_number,indicator,cognitive_level,question_type,context_tag,question_text,option_a,option_b,option_c,option_d,correct_answer,correct_value,hint_1,hint_2,explanation,common_error_tag,remedial_material_id,is_active
M1D-F31-SL-V03,PRACTICE,M1D,31,SULIT,3,I3/I4,C4,PG,perbandingan_bunga,"Dua pinjaman bermodal Rp2.400.000 selama 8 bulan. Pilihan A bunga 1,2% per bulan, Pilihan B bunga 9% per tahun. Kesimpulan yang tepat adalah ....",Tidak dapat ditentukan,Pilihan A lebih besar Rp10.000,Keduanya sama,Pilihan B lebih ringan Rp86.400,D,Pilihan B lebih ringan Rp86.400,"Untuk pinjaman, bunga lebih kecil berarti lebih ringan.",Hitung bunga masing-masing pilihan dalam satuan waktu yang sesuai.,Bunga A = Rp230.400. Bunga B = Rp144.000. Maka pilihan b lebih ringan rp86.400.,ERR_COMPARE_INTEREST,M1D/R1,TRUE
M1D-F32-MD-V01,PRACTICE,M1D,32,MUDAH,1,I1/I2/I3,C3,PG,mini_challenge_bunga,Tabungan Rp1.000.000 mendapat bunga 6% per tahun selama 12 bulan. Jumlah akhir tabungan adalah ....,Rp1.060.000,Rp60.000,Rp1.000.000,Rp940.000,A,Rp1.060.000,Hitung bunga terlebih dahulu.,Jumlah akhir = modal + bunga.,Bunga = Rp60.000. Jumlah akhir = Rp1.060.000.,ERR_FINAL_AMOUNT_FORMULA,M1D/R2,TRUE
M1D-F32-MD-V02,PRACTICE,M1D,32,MUDAH,2,I1/I2/I3,C3,PG,mini_challenge_bunga,"Pinjaman Rp1.000.000 dikenakan bunga 1,5% per bulan selama 4 bulan. Total pengembalian adalah ....",Rp1.120.000,Rp1.030.000,Rp1.060.000,Rp60.000,C,Rp1.060.000,Hitung bunga total selama beberapa bulan.,Tambahkan bunga ke modal pinjaman.,Bunga = Rp60.000. Total = Rp1.060.000.,ERR_MONTHLY_INTEREST,R1/R2,TRUE
M1D-F32-MD-V03,PRACTICE,M1D,32,MUDAH,3,I2/I3,C3,PG,mini_challenge_bunga,Tabungan Rp2.000.000 mendapat bunga 12% per tahun selama 6 bulan. Besar bunga adalah ....,Rp2.120.000,Rp120.000,Tidak dapat ditentukan,Rp240.000,B,Rp120.000,Ubah bulan ke tahun.,Gunakan waktu = bulan/12.,Bunga = Rp120.000.,ERR_TIME_CONVERSION,M1D/R1,TRUE
M1D-F32-SD-V01,PRACTICE,M1D,32,SEDANG,1,I1/I2/I3,C4,PG,mini_challenge_bunga,Tabungan Rp1.800.000 mendapat bunga 8% per tahun selama 9 bulan. Jumlah akhir tabungan adalah ....,Rp108.000,Rp1.800.000,Rp1.908.000,Rp1.692.000,C,Rp1.908.000,Hitung bunga terlebih dahulu.,Jumlah akhir = modal + bunga.,Bunga = Rp108.000. Jumlah akhir = Rp1.908.000.,ERR_FINAL_AMOUNT_FORMULA,M1D/R2,TRUE
M1D-F32-SD-V02,PRACTICE,M1D,32,SEDANG,2,I1/I2/I3,C4,PG,mini_challenge_bunga,"Pinjaman Rp2.500.000 dikenakan bunga 1,2% per bulan selama 7 bulan. Total pengembalian adalah ....",Rp2.605.000,Rp2.920.000,Rp210.000,Rp2.710.000,D,Rp2.710.000,Hitung bunga total selama beberapa bulan.,Tambahkan bunga ke modal pinjaman.,Bunga = Rp210.000. Total = Rp2.710.000.,ERR_MONTHLY_INTEREST,R1/R2,TRUE
M1D-F32-SD-V03,PRACTICE,M1D,32,SEDANG,3,I1/I2/I3,C4,PG,mini_challenge_bunga,"Tabungan Rp3.200.000 mendapat bunga 7,5% per tahun selama 8 bulan. Jumlah akhir tabungan adalah ....",Rp3.200.000,Rp3.040.000,Rp160.000,Rp3.360.000,D,Rp3.360.000,Hitung bunga terlebih dahulu.,Jumlah akhir = modal + bunga.,Bunga = Rp160.000. Jumlah akhir = Rp3.360.000.,ERR_FINAL_AMOUNT_FORMULA,M1D/R2,TRUE
M1D-F32-SL-V01,PRACTICE,M1D,32,SULIT,1,I1/I2/I3/I4,C4,PG,mini_challenge_bunga,"Seseorang menabung Rp5.000.000 selama 10 bulan. Bank A memberi bunga 9,6% per tahun, sedangkan Bank B memberi bunga 0,75% per bulan. Kesimpulan yang tepat adalah ....",Keduanya sama,Bank B lebih besar Rp25.000,Bank A lebih besar Rp25.000,Tidak dapat ditentukan,C,Bank A lebih besar Rp25.000,Hitung bunga Bank A dan Bank B secara terpisah.,Bank A menggunakan bulan/12; Bank B menggunakan jumlah bulan.,"Bunga A = Rp400.000, bunga B = Rp375.000. Bank A lebih besar Rp25.000.",ERR_COMPARE_INTEREST,M1D/R1,TRUE
M1D-F32-SL-V02,PRACTICE,M1D,32,SULIT,2,I1/I2/I3/I4,C4,PG,mini_challenge_bunga,"Pinjaman Rp4.000.000 selama 9 bulan. Pilihan A bunga 1,3% per bulan, Pilihan B bunga 12% per tahun. Kesimpulan yang tepat adalah ....",Pilihan B lebih ringan Rp108.000,Keduanya sama,Tidak dapat ditentukan,Semua pilihan salah,A,Pilihan B lebih ringan Rp108.000,"Untuk pinjaman, bunga lebih kecil lebih ringan.",Hitung bunga kedua pilihan lalu bandingkan.,"Bunga A = Rp468.000, bunga B = Rp360.000. Pilihan B lebih ringan Rp108.000.",ERR_CONTEXT_INTERPRETATION,M1D/R1,TRUE
M1D-F32-SL-V03,PRACTICE,M1D,32,SULIT,3,I1/I2/I3/I4,C4,PG,mini_challenge_bunga,Dina menabung Rp3.600.000 dengan bunga 8% per tahun selama 15 bulan. Setelah itu ia ingin membeli laptop seharga Rp4.000.000. Kesimpulan yang tepat adalah ....,Kurang Rp40.000,Kurang Rp120.000,Tepat cukup,Cukup dan sisa Rp60.000,A,Kurang Rp40.000,Hitung jumlah akhir tabungan dahulu.,Bandingkan jumlah akhir dengan harga laptop.,"Jumlah akhir = Rp3.960.000. Harga laptop Rp4.000.000, maka kurang rp40.000.",ERR_CONTEXT_INTERPRETATION,M1D/R2,TRUE
M1E-F33-MD-V01,PRACTICE,M1E,33,MUDAH,1,I1,C3,PG,konsep_bnt,Berat total barang beserta kemasannya disebut ....,Neto,Bruto,Tara,Diskon,B,Bruto,Berat total mencakup isi dan kemasan.,Istilah untuk berat kotor adalah bruto.,Bruto adalah berat total barang beserta kemasannya.,ERR_BNT_RELATION,M1E,TRUE
M1E-F33-MD-V02,PRACTICE,M1E,33,MUDAH,2,I1,C3,PG,konsep_bnt,Berat isi bersih tanpa kemasan disebut ....,Tara,Neto,Bruto,Pajak,B,Neto,Isi bersih berarti berat barang yang benar-benar digunakan.,Berat bersih disebut neto.,Neto adalah berat isi bersih tanpa kemasan.,ERR_BNT_RELATION,M1E,TRUE
M1E-F33-MD-V03,PRACTICE,M1E,33,MUDAH,3,I1,C3,PG,konsep_bnt,Berat kemasan atau pembungkus disebut ....,Tara,Bruto,Modal,Neto,A,Tara,Yang ditanyakan adalah berat pembungkus.,Berat kemasan disebut tara.,Tara adalah berat kemasan atau pembungkus.,ERR_BNT_RELATION,M1E,TRUE
M1E-F33-SD-V01,PRACTICE,M1E,33,SEDANG,1,I1/I2,C3,PG,konsep_bnt,"Satu karung beras memiliki berat total 10 kg, termasuk karungnya. Berat total tersebut disebut ....",Harga akhir,Bruto,Tara,Neto,B,Bruto,Berat total berarti isi beras ditambah karung.,Berat total barang dan kemasannya adalah bruto.,Berat total 10 kg termasuk karung adalah bruto.,ERR_BNT_RELATION,M1E,TRUE
M1E-F33-SD-V02,PRACTICE,M1E,33,SEDANG,2,I1/I2,C3,PG,konsep_bnt,Sebuah kotak teh memiliki isi bersih 500 gram. Berat 500 gram tersebut disebut ....,Bruto,Neto,Ongkir,Tara,B,Neto,Isi bersih tidak termasuk kotak atau kemasan.,Isi bersih disebut neto.,Berat 500 gram sebagai isi bersih disebut neto.,ERR_BNT_RELATION,M1E,TRUE
M1E-F33-SD-V03,PRACTICE,M1E,33,SEDANG,3,I1/I2,C3,PG,konsep_bnt,Sebuah kemasan tepung memiliki berat pembungkus 50 gram. Berat pembungkus tersebut disebut ....,Tara,Untung,Bruto,Neto,A,Tara,"Yang ditanyakan bukan isi tepung, tetapi pembungkusnya.",Berat pembungkus adalah tara.,Berat pembungkus 50 gram merupakan tara.,ERR_BNT_RELATION,M1E,TRUE
M1E-F33-SL-V01,PRACTICE,M1E,33,SULIT,1,I1/I4,C4,PG,konsep_bnt,Sebuah produk memiliki bruto 2 kg dan tara 100 gram. Pernyataan yang benar adalah ....,Neto lebih kecil daripada bruto,Tara adalah berat isi produk,Neto produk pasti 2 kg,Bruto lebih kecil daripada neto,A,Neto lebih kecil daripada bruto,Bruto mencakup isi dan kemasan.,"Karena ada kemasan, isi bersih lebih kecil dari berat total.","Neto = bruto − tara, sehingga neto lebih kecil daripada bruto jika tara lebih dari nol.",ERR_BNT_RELATION,M1E,TRUE
M1E-F33-SL-V02,PRACTICE,M1E,33,SULIT,2,I1/I4,C4,PG,konsep_bnt,"Jika bruto suatu barang adalah 5 kg dan netonya 4,8 kg, maka tara barang tersebut ....",Lebih kecil dari neto,Lebih besar dari bruto,Sama dengan bruto,Sama dengan neto,A,Lebih kecil dari neto,Tara adalah selisih bruto dan neto.,"Dalam konteks ini, tara hanya berat kemasan.","Tara = 5 kg − 4,8 kg = 0,2 kg, lebih kecil dari neto.",ERR_BNT_RELATION,M1E,TRUE
M1E-F33-SL-V03,PRACTICE,M1E,33,SULIT,3,I1/I4,C4,PG,konsep_bnt,"Pada produk kemasan, informasi neto paling berguna untuk mengetahui ....",Berat total barang dan kemasan,Harga setelah diskon,Berat kemasan saja,Isi bersih yang dapat digunakan,D,Isi bersih yang dapat digunakan,Neto berhubungan dengan isi bersih.,Pembeli biasanya membandingkan isi yang benar-benar didapat.,Neto menunjukkan berat isi bersih yang dapat digunakan.,ERR_CONTEXT_INTERPRETATION,M1E,TRUE
M1E-F34-MD-V01,PRACTICE,M1E,34,MUDAH,1,I1/I2/I3,C3,PG,menentukan_neto,"Sebuah kemasan memiliki bruto 2 kg dan tara 0,1 kg. Netonya adalah ....",2 kg,"1,9 kg","1,8 kg","2,1 kg",B,"1,9 kg",Neto = bruto − tara.,"Hitung 2 kg − 0,1 kg.","Neto = 1,9 kg.",ERR_NET_FROM_GROSS_TARE,R2,TRUE
M1E-F34-MD-V02,PRACTICE,M1E,34,MUDAH,2,I1/I2/I3,C3,PG,menentukan_neto,"Sebuah kemasan memiliki bruto 5 kg dan tara 0,2 kg. Netonya adalah ....",5 kg,"4,7 kg","5,2 kg","4,8 kg",D,"4,8 kg",Neto = bruto − tara.,"Hitung 5 kg − 0,2 kg.","Neto = 4,8 kg.",ERR_NET_FROM_GROSS_TARE,R2,TRUE
M1E-F34-MD-V03,PRACTICE,M1E,34,MUDAH,3,I1/I2/I3,C3,PG,menentukan_neto,"Sebuah kemasan memiliki bruto 1 kg dan tara 0,05 kg. Netonya adalah ....",1 kg,"0,85 kg","1,05 kg","0,95 kg",D,"0,95 kg",Neto = bruto − tara.,"Hitung 1 kg − 0,05 kg.","Neto = 0,95 kg.",ERR_NET_FROM_GROSS_TARE,R2,TRUE
M1E-F34-SD-V01,PRACTICE,M1E,34,SEDANG,1,I1/I2/I3,C3,PG,menentukan_neto,"Sebuah kemasan memiliki bruto 3,5 kg dan tara 0,25 kg. Netonya adalah ....","3,25 kg","3,15 kg","3,75 kg","3,5 kg",A,"3,25 kg",Neto = bruto − tara.,"Hitung 3,5 kg − 0,25 kg.","Neto = 3,25 kg.",ERR_NET_FROM_GROSS_TARE,R2,TRUE
M1E-F34-SD-V02,PRACTICE,M1E,34,SEDANG,2,I1/I2/I3,C3,PG,menentukan_neto,Sebuah produk memiliki bruto 1.200 gram dan tara 150 gram. Neto produk adalah ....,1.200 gram,950 gram,1.350 gram,1.050 gram,D,1.050 gram,Neto = bruto − tara.,Hitung 1.200 gram − 150 gram.,Neto = 1.050 gram.,ERR_NET_FROM_GROSS_TARE,R2,TRUE
M1E-F34-SD-V03,PRACTICE,M1E,34,SEDANG,3,I1/I2/I3,C3,PG,menentukan_neto,Sebuah produk memiliki bruto 750 gram dan tara 50 gram. Neto produk adalah ....,700 gram,750 gram,800 gram,600 gram,A,700 gram,Neto = bruto − tara.,Hitung 750 gram − 50 gram.,Neto = 700 gram.,ERR_NET_FROM_GROSS_TARE,R2,TRUE
M1E-F34-SL-V01,PRACTICE,M1E,34,SULIT,1,I1/I2/I3,C4,PG,menentukan_neto,Sebuah produk memiliki bruto 10.000 gram dan tara 350 gram. Neto produk adalah ....,9.650 gram,10.000 gram,9.550 gram,10.350 gram,A,9.650 gram,Neto = bruto − tara.,Hitung 10.000 gram − 350 gram.,Neto = 9.650 gram.,ERR_NET_FROM_GROSS_TARE,R2,TRUE
M1E-F34-SL-V02,PRACTICE,M1E,34,SULIT,2,I1/I2/I3,C4,PG,menentukan_neto,"Sebuah kemasan memiliki bruto 2,75 kg dan tara 0,18 kg. Netonya adalah ....","2,57 kg","2,47 kg","2,75 kg","2,93 kg",A,"2,57 kg",Neto = bruto − tara.,"Hitung 2,75 kg − 0,18 kg.","Neto = 2,57 kg.",ERR_NET_FROM_GROSS_TARE,R2,TRUE
M1E-F34-SL-V03,PRACTICE,M1E,34,SULIT,3,I1/I2/I3,C4,PG,menentukan_neto,"Satu dus makanan memiliki bruto 4,2 kg. Tara dus adalah 0,35 kg. Jika isi makanan dibagi rata ke 7 kantong, neto tiap kantong adalah ....","0,5 kg","0,6 kg","3,85 kg","0,55 kg",D,"0,55 kg",Neto = bruto − tara.,"Neto total = 4,2 kg − 0,35 kg, lalu bagi 7.","Neto total = 3,85 kg. Neto per kantong = 0,55 kg.",ERR_NET_FROM_GROSS_TARE,R3,TRUE
M1E-F35-MD-V01,PRACTICE,M1E,35,MUDAH,1,I1/I2/I3,C3,PG,menentukan_bruto,"Neto sebuah produk 2 kg dan tara 0,1 kg. Bruto produk tersebut adalah ....","2,1 kg",2 kg,"2,3 kg","1,9 kg",A,"2,1 kg",Bruto = neto + tara.,"Hitung 2 kg + 0,1 kg.","Bruto = 2,1 kg.",ERR_GROSS_FROM_NET_TARE,R2,TRUE
M1E-F35-MD-V02,PRACTICE,M1E,35,MUDAH,2,I1/I2/I3,C3,PG,menentukan_bruto,"Neto sebuah produk 4,8 kg dan tara 0,2 kg. Bruto produk tersebut adalah ....","4,8 kg",5 kg,"5,2 kg","4,6 kg",B,5 kg,Bruto = neto + tara.,"Hitung 4,8 kg + 0,2 kg.",Bruto = 5 kg.,ERR_GROSS_FROM_NET_TARE,R2,TRUE
M1E-F35-MD-V03,PRACTICE,M1E,35,MUDAH,3,I1/I2/I3,C3,PG,menentukan_bruto,"Neto sebuah produk 1,5 kg dan tara 0,05 kg. Bruto produk tersebut adalah ....","1,55 kg","1,45 kg","1,5 kg","1,75 kg",A,"1,55 kg",Bruto = neto + tara.,"Hitung 1,5 kg + 0,05 kg.","Bruto = 1,55 kg.",ERR_GROSS_FROM_NET_TARE,R2,TRUE
M1E-F35-SD-V01,PRACTICE,M1E,35,SEDANG,1,I1/I2/I3,C3,PG,menentukan_bruto,Neto sebuah produk 850 gram dan tara 75 gram. Bruto produk tersebut adalah ....,850 gram,975 gram,775 gram,925 gram,D,925 gram,Bruto = neto + tara.,Hitung 850 gram + 75 gram.,Bruto = 925 gram.,ERR_GROSS_FROM_NET_TARE,R2,TRUE
M1E-F35-SD-V02,PRACTICE,M1E,35,SEDANG,2,I1/I2/I3,C3,PG,menentukan_bruto,"Neto sebuah produk 1,25 kg dan tara 0,2 kg. Bruto produk tersebut adalah ....","1,05 kg","1,45 kg","1,25 kg","1,65 kg",B,"1,45 kg",Bruto = neto + tara.,"Hitung 1,25 kg + 0,2 kg.","Bruto = 1,45 kg.",ERR_GROSS_FROM_NET_TARE,R2,TRUE
M1E-F35-SD-V03,PRACTICE,M1E,35,SEDANG,3,I1/I2/I3,C3,PG,menentukan_bruto,Neto sebuah produk 2.400 gram dan tara 300 gram. Bruto produk tersebut adalah ....,2.100 gram,2.700 gram,2.400 gram,2.750 gram,B,2.700 gram,Bruto = neto + tara.,Hitung 2.400 gram + 300 gram.,Bruto = 2.700 gram.,ERR_GROSS_FROM_NET_TARE,R2,TRUE
M1E-F35-SL-V01,PRACTICE,M1E,35,SULIT,1,I1/I2/I3,C4,PG,menentukan_bruto,"Neto sebuah produk 3,75 kg dan tara 0,45 kg. Bruto produk tersebut adalah ....","4,2 kg","3,75 kg","4,4 kg","3,3 kg",A,"4,2 kg",Bruto = neto + tara.,"Hitung 3,75 kg + 0,45 kg.","Bruto = 4,2 kg.",ERR_GROSS_FROM_NET_TARE,R2,TRUE
M1E-F35-SL-V02,PRACTICE,M1E,35,SULIT,2,I1/I2/I3,C4,PG,menentukan_bruto,"Neto sebuah produk 3,6 kg dan tara 0,6 kg. Bruto produk tersebut adalah ....",3 kg,"3,6 kg","4,4 kg","4,2 kg",D,"4,2 kg",Bruto = neto + tara.,"Hitung 3,6 kg + 0,6 kg.","Bruto = 4,2 kg.",ERR_GROSS_FROM_NET_TARE,R2,TRUE
M1E-F35-SL-V03,PRACTICE,M1E,35,SULIT,3,I1/I2/I3,C4,PG,menentukan_bruto,"Neto sebuah produk 9 kg dan tara 0,75 kg. Bruto produk tersebut adalah ....","9,95 kg","9,75 kg",9 kg,"8,25 kg",B,"9,75 kg",Bruto = neto + tara.,"Hitung 9 kg + 0,75 kg.","Bruto = 9,75 kg.",ERR_GROSS_FROM_NET_TARE,R2,TRUE
M1E-F36-MD-V01,PRACTICE,M1E,36,MUDAH,1,I1/I2/I3,C3,PG,menentukan_tara,"Bruto sebuah produk 2 kg dan netonya 1,8 kg. Tara produk tersebut adalah ....","1,8 kg","0,3 kg","0,2 kg",2 kg,C,"0,2 kg",Tara adalah berat kemasan.,"Hitung 2 kg − 1,8 kg.","Tara = 0,2 kg.",ERR_TARE_FROM_GROSS_NET,R2,TRUE
M1E-F36-MD-V02,PRACTICE,M1E,36,MUDAH,2,I1/I2/I3,C3,PG,menentukan_tara,"Bruto sebuah produk 5 kg dan netonya 4,7 kg. Tara produk tersebut adalah ....","0,3 kg",5 kg,"0,4 kg","4,7 kg",A,"0,3 kg",Tara adalah berat kemasan.,"Hitung 5 kg − 4,7 kg.","Tara = 0,3 kg.",ERR_TARE_FROM_GROSS_NET,R2,TRUE
M1E-F36-MD-V03,PRACTICE,M1E,36,MUDAH,3,I1/I2/I3,C3,PG,menentukan_tara,"Bruto sebuah produk 1 kg dan netonya 0,95 kg. Tara produk tersebut adalah ....",1 kg,"0,05 kg","0,15 kg","0,95 kg",B,"0,05 kg",Tara adalah berat kemasan.,"Hitung 1 kg − 0,95 kg.","Tara = 0,05 kg.",ERR_TARE_FROM_GROSS_NET,R2,TRUE
M1E-F36-SD-V01,PRACTICE,M1E,36,SEDANG,1,I1/I2/I3,C3,PG,menentukan_tara,Bruto sebuah produk 1.200 gram dan netonya 1.050 gram. Tara produk tersebut adalah ....,1.200 gram,1.050 gram,250 gram,150 gram,D,150 gram,Tara adalah berat kemasan.,Hitung 1.200 gram − 1.050 gram.,Tara = 150 gram.,ERR_TARE_FROM_GROSS_NET,R2,TRUE
M1E-F36-SD-V02,PRACTICE,M1E,36,SEDANG,2,I1/I2/I3,C3,PG,menentukan_tara,"Bruto sebuah produk 2,5 kg dan netonya 2,2 kg. Tara produk tersebut adalah ....","0,4 kg","2,5 kg","0,3 kg","2,2 kg",C,"0,3 kg",Tara adalah berat kemasan.,"Hitung 2,5 kg − 2,2 kg.","Tara = 0,3 kg.",ERR_TARE_FROM_GROSS_NET,R2,TRUE
M1E-F36-SD-V03,PRACTICE,M1E,36,SEDANG,3,I1/I2/I3,C3,PG,menentukan_tara,Bruto sebuah produk 3.000 gram dan netonya 2.750 gram. Tara produk tersebut adalah ....,350 gram,2.750 gram,3.000 gram,250 gram,D,250 gram,Tara adalah berat kemasan.,Hitung 3.000 gram − 2.750 gram.,Tara = 250 gram.,ERR_TARE_FROM_GROSS_NET,R2,TRUE
M1E-F36-SL-V01,PRACTICE,M1E,36,SULIT,1,I1/I2/I3,C4,PG,menentukan_tara,"Bruto sebuah produk 4,2 kg dan netonya 3,9 kg. Tara produk tersebut adalah ....","0,4 kg","0,3 kg","3,9 kg","4,2 kg",B,"0,3 kg",Tara adalah berat kemasan.,"Hitung 4,2 kg − 3,9 kg.","Tara = 0,3 kg.",ERR_TARE_FROM_GROSS_NET,R2,TRUE
M1E-F36-SL-V02,PRACTICE,M1E,36,SULIT,2,I1/I2/I3,C4,PG,menentukan_tara,"Bruto sebuah produk 12 kg dan netonya 11,5 kg. Tara produk tersebut adalah ....",12 kg,"0,5 kg","0,6 kg","11,5 kg",B,"0,5 kg",Tara adalah berat kemasan.,"Hitung 12 kg − 11,5 kg.","Tara = 0,5 kg.",ERR_TARE_FROM_GROSS_NET,R2,TRUE
M1E-F36-SL-V03,PRACTICE,M1E,36,SULIT,3,I1/I2/I3,C4,PG,menentukan_tara,"Bruto sebuah produk 7,5 kg dan netonya 7 kg. Tara produk tersebut adalah ....","7,5 kg","0,6 kg","0,5 kg",7 kg,C,"0,5 kg",Tara adalah berat kemasan.,"Hitung 7,5 kg − 7 kg.","Tara = 0,5 kg.",ERR_TARE_FROM_GROSS_NET,R2,TRUE
M1E-F37-MD-V01,PRACTICE,M1E,37,MUDAH,1,I1/I2/I3,C3,PG,tara_persen,Bruto sebuah kemasan 5 kg. Tara adalah 4% dari bruto. Besar tara adalah ....,"0,2 kg","0,4 kg",5 kg,"4,8 kg",A,"0,2 kg",Tara persen dihitung dari bruto.,Hitung 4% × 5 kg terlebih dahulu.,"Tara = 4% × 5 kg = 0,2 kg.",ERR_PERCENT_TARE,R1,TRUE
M1E-F37-MD-V02,PRACTICE,M1E,37,MUDAH,2,I1/I2/I3,C3,PG,tara_persen,Bruto sebuah kemasan 2 kg. Tara adalah 5% dari bruto. Neto kemasan tersebut adalah ....,"1,9 kg",2 kg,Tidak dapat ditentukan,"0,1 kg",A,"1,9 kg",Tara persen dihitung dari bruto.,Hitung 5% × 2 kg terlebih dahulu.,"Tara = 0,1 kg. Neto = 2 kg − 0,1 kg = 1,9 kg.",ERR_PERCENT_TARE,R1/R2,TRUE
M1E-F37-MD-V03,PRACTICE,M1E,37,MUDAH,3,I1/I2/I3,C3,PG,tara_persen,Bruto sebuah kemasan 10 kg. Tara adalah 2% dari bruto. Neto kemasan tersebut adalah ....,"9,8 kg",Tidak dapat ditentukan,10 kg,"0,2 kg",A,"9,8 kg",Tara persen dihitung dari bruto.,Hitung 2% × 10 kg terlebih dahulu.,"Tara = 0,2 kg. Neto = 10 kg − 0,2 kg = 9,8 kg.",ERR_PERCENT_TARE,R1/R2,TRUE
M1E-F37-SD-V01,PRACTICE,M1E,37,SEDANG,1,I1/I2/I3,C3,PG,tara_persen,"Bruto sebuah kemasan 25 kg. Tara adalah 1,6% dari bruto. Besar tara adalah ....","0,4 kg","24,6 kg","0,8 kg",25 kg,A,"0,4 kg",Tara persen dihitung dari bruto.,"Hitung 1,6% × 25 kg terlebih dahulu.","Tara = 1,6% × 25 kg = 0,4 kg.",ERR_PERCENT_TARE,R1,TRUE
M1E-F37-SD-V02,PRACTICE,M1E,37,SEDANG,2,I1/I2/I3,C3,PG,tara_persen,"Bruto sebuah kemasan 8 kg. Tara adalah 6,25% dari bruto. Neto kemasan tersebut adalah ....","7,5 kg","0,5 kg",8 kg,Tidak dapat ditentukan,A,"7,5 kg",Tara persen dihitung dari bruto.,"Hitung 6,25% × 8 kg terlebih dahulu.","Tara = 0,5 kg. Neto = 8 kg − 0,5 kg = 7,5 kg.",ERR_PERCENT_TARE,R1/R2,TRUE
M1E-F37-SD-V03,PRACTICE,M1E,37,SEDANG,3,I1/I2/I3,C3,PG,tara_persen,"Bruto sebuah kemasan 12 kg. Tara adalah 2,5% dari bruto. Neto kemasan tersebut adalah ....","11,7 kg","0,3 kg",12 kg,Tidak dapat ditentukan,A,"11,7 kg",Tara persen dihitung dari bruto.,"Hitung 2,5% × 12 kg terlebih dahulu.","Tara = 0,3 kg. Neto = 12 kg − 0,3 kg = 11,7 kg.",ERR_PERCENT_TARE,R1/R2,TRUE
M1E-F37-SL-V01,PRACTICE,M1E,37,SULIT,1,I1/I2/I3,C4,PG,tara_persen,"Bruto sebuah kemasan 15 kg. Tara adalah 3,2% dari bruto. Neto kemasan tersebut adalah ....",15 kg,"14,52 kg","0,48 kg",Tidak dapat ditentukan,B,"14,52 kg",Tara persen dihitung dari bruto.,"Hitung 3,2% × 15 kg terlebih dahulu.","Tara = 0,48 kg. Neto = 15 kg − 0,48 kg = 14,52 kg.",ERR_PERCENT_TARE,R1/R2,TRUE
M1E-F37-SL-V02,PRACTICE,M1E,37,SULIT,2,I1/I2/I3,C4,PG,tara_persen,"Bruto sebuah kemasan 7,5 kg. Tara adalah 8% dari bruto. Neto kemasan tersebut adalah ....",Tidak dapat ditentukan,"7,5 kg","6,9 kg","0,6 kg",C,"6,9 kg",Tara persen dihitung dari bruto.,"Hitung 8% × 7,5 kg terlebih dahulu.","Tara = 0,6 kg. Neto = 7,5 kg − 0,6 kg = 6,9 kg.",ERR_PERCENT_TARE,R1/R2,TRUE
M1E-F37-SL-V03,PRACTICE,M1E,37,SULIT,3,I1/I2/I3/I4,C4,PG,tara_persen,"Sebuah produk memiliki bruto 20 kg. Tara 4,5% dari bruto. Jika neto dibagi rata ke dalam 5 kantong, isi bersih tiap kantong adalah ....","3,92 kg","19,1 kg","3,72 kg","3,82 kg",D,"3,82 kg",Tara persen dihitung dari bruto.,"Hitung 4,5% × 20 kg terlebih dahulu.","Tara = 0,9 kg. Neto total = 19,1 kg. Isi tiap kantong = 3,82 kg.",ERR_PERCENT_TARE,R1/R3,TRUE
M1E-F38-MD-V01,PRACTICE,M1E,38,MUDAH,1,I2/I3,C3,PG,konversi_gram_kg,500 gram sama dengan ....,5 kg,"0,05 kg",50 kg,"0,5 kg",D,"0,5 kg",1 kg = 1.000 gram.,"500 ÷ 1.000 = 0,5.","500 gram = 0,5 kg.",ERR_UNIT_CONVERSION,R2,TRUE
M1E-F38-MD-V02,PRACTICE,M1E,38,MUDAH,2,I2/I3,C3,PG,konversi_gram_kg,"2,5 kg sama dengan ....",250 gram,25.000 gram,2.500 gram,250.000 gram,C,2.500 gram,"Untuk mengubah kg ke gram, kalikan 1.000.","2,5 × 1.000 = 2.500.","2,5 kg = 2.500 gram.",ERR_UNIT_CONVERSION,R2,TRUE
M1E-F38-MD-V03,PRACTICE,M1E,38,MUDAH,3,I2/I3,C3,PG,konversi_gram_kg,250 gram sama dengan ....,"0,25 kg",25 kg,"0,025 kg","2,5 kg",A,"0,25 kg",Ubah gram ke kilogram dengan membagi 1.000.,"250 ÷ 1.000 = 0,25.","250 gram = 0,25 kg.",ERR_UNIT_CONVERSION,R2,TRUE
M1E-F38-SD-V01,PRACTICE,M1E,38,SEDANG,1,I1/I2/I3,C3,PG,konversi_gram_kg,"Sebuah produk memiliki bruto 1,5 kg dan tara 250 gram. Neto produk dalam gram adalah ....",1.500 gram,1.250 gram,1.000 gram,1.750 gram,B,1.250 gram,"Ubah 1,5 kg menjadi gram.","1,5 kg = 1.500 gram.",Neto = 1.500 gram − 250 gram = 1.250 gram.,ERR_UNIT_CONVERSION,R2,TRUE
M1E-F38-SD-V02,PRACTICE,M1E,38,SEDANG,2,I1/I2/I3,C3,PG,konversi_gram_kg,Bruto sebuah barang 3 kg dan netonya 2.700 gram. Tara barang tersebut adalah ....,"0,2 kg","0,4 kg","0,3 kg","0,7 kg",C,"0,3 kg",Ubah 3 kg menjadi gram atau neto ke kg.,3 kg = 3.000 gram.,"Tara = 300 gram = 0,3 kg.",ERR_UNIT_CONVERSION,R2,TRUE
